leagueId,tier,number
e8886848-932c-4ec8-bce2-34426b49a85a,SILVER,193
e89a0642-1dee-4f01-a686-41f254aa2e54,SILVER,74
e89ba035-ecf6-4c4e-8068-291b3b1a7874,IRON,15
e92f2349-bdeb-4f38-bf45-ee2efe977913,IRON,31
e9498af3-0a5d-4fc6-aa0a-ed32af109440,SILVER,158
e94c3ac2-b068-43d7-9c6c-125b148c62f3,BRONZE,137
e94c6b94-711e-46a6-98f4-4632402083ca,PLATINUM,201
e9552335-8a83-443e-9006-c2486b3f7a1c,GOLD,109
e95814fb-cab6-40cd-935d-fb77d8fb4848,BRONZE,53
e958c024-ba73-4ac3-ab08-1b25f5b67521,BRONZE,38
e9668c8b-00f2-4b4a-959b-092258f100df,SILVER,172
e9929f26-c178-4f21-8a37-adc9f9830c89,SILVER,89
e9acb0b9-01ca-45b6-83ad-71b83861c227,SILVER,98
e9cdac16-4570-4acd-8310-2ca6adace271,PLATINUM,98
e9d19537-8978-429d-bb57-4ef4fd2300bf,IRON,23
e9dcf140-fd36-4a97-b219-dbfb6ee91a12,SILVER,114
e9e8d901-74e4-43d7-b117-6a959842a465,GOLD,164
e9fbfe0a-c9a3-422a-a74d-26c81b7558df,BRONZE,60
ea0e8f29-3fb2-4fd0-8429-a2a0f8a4d6e9,GOLD,195
ea12ca6e-cebd-419f-854b-f7ef74bfba62,GOLD,92
ea318fc6-4eee-4ab9-b7f4-4618ee117441,SILVER,195
ea35bd67-c331-4e2e-ae0f-17f0b5676f07,PLATINUM,101
ea634f59-8b9a-4aee-935a-33461100d08b,BRONZE,54
ea74a159-1ee7-4cd9-9067-b39bd2ca5e2b,BRONZE,69
eab0f837-4c5c-409a-a4ec-426c1fd3001d,SILVER,122
eab29619-a195-4f0e-99b0-b951ed5f18fe,PLATINUM,117
eac7bac1-db90-4b11-ab62-7d4df4b1ab5a,GOLD,196
eacd0c0d-9288-43ed-8747-7adb1affc44d,IRON,22
ead11c01-6689-4d98-a053-23e852796fe3,GOLD,148
eaf490a3-c5b8-4c04-8d87-d8981760dd03,SILVER,182
eb02bd4b-aafa-41f8-92be-180d1633625e,PLATINUM,198
eb214f87-55b6-4486-adfc-3815363b2dd7,BRONZE,108
eb598f29-2628-4bdb-9681-ba25d9e84235,BRONZE,56
eb6bff7d-da9a-4c9e-a0be-3e7c0a08a2f5,SILVER,88
eb7cd267-4a2c-48b0-8975-b60eb3fc4ca3,SILVER,96
eb88a0ac-accc-4df8-944e-e368967aa0f2,SILVER,176
eba18987-17f8-4dcc-8ead-3baa7f319c58,PLATINUM,199
ebd9c676-69bb-49a8-9d04-bff45c411e13,GOLD,202
ec4d5714-f48b-4731-bf1e-619e76f662de,BRONZE,58
ec6ff8a6-f212-446b-877c-39d9a90daee0,GOLD,178
ec9a2e1e-3cf9-4d88-b3ce-1b59cef9ecc7,GOLD,190
ecc9430c-1513-4e11-9ec4-e36c6681efec,GOLD,109
ecd568c8-19a3-4818-bb1a-bcce56b1ca14,SILVER,88
ed2f8d0b-a5d3-41c1-8235-077b237cc2b1,BRONZE,52
ed8e9cec-8ee0-4ac6-ab2e-905ec45bd05f,BRONZE,133
ed969c75-e8d9-49b9-9c83-8316ae6ac199,SILVER,145
eda85a05-b278-4b1b-9e8e-51d2f3df3b2b,GOLD,209
edb1816d-6e05-4f94-8a35-a29e1a1808b6,SILVER,84
edc5393b-3f16-4d82-874e-8ef74043cc50,GOLD,103
edeefa36-fb3e-4a94-9961-7332a4dbae50,BRONZE,67
ee363ca4-9411-493a-96c9-6b6d64734e25,SILVER,102
ee42d1ad-9ef3-42f2-a7ce-ed384b4546b6,SILVER,79
ee7961b9-f73c-48f2-a032-bf2d4ace0fbc,SILVER,99
eea25971-fa10-41fb-8842-f00333860e33,GOLD,186
eea544e8-92a4-4f63-9d31-9113f552a716,PLATINUM,200
eec3f8e2-7e92-40c0-81c0-7419363d10b2,BRONZE,76
eec895ae-e8cf-4505-a98d-f7d58e1feed9,BRONZE,54
eedc0701-2614-41c5-9c99-703219b2d38a,SILVER,74
eede07cb-8882-4086-8809-1dd92123c6cf,SILVER,182
eef7afa1-8ae1-4503-b48f-00e3a088c8d7,GOLD,195
eefb1c64-c572-4fea-a8c2-3a31d93bca0e,BRONZE,139
ef4762b2-0e25-4625-8dbf-5ecbb3105de0,GOLD,192
ef5d51b3-c157-4e65-b340-0f3f63f0251b,IRON,32
ef62e58e-3c1b-46e3-8ee7-060dd3b29924,SILVER,86
efbeaace-db8a-421d-b3c6-1122d760a8dc,BRONZE,89
eff4ad73-4d5a-4f3d-b919-995d820a5ad5,IRON,16
f01c9c12-75ac-4590-9bd4-67f8fdcfc20a,SILVER,185
f0273bea-e88c-4f18-b116-1b3fc64bbbd0,DIAMOND,171
f0340352-de15-42d5-9a17-a357834e233b,BRONZE,141
f03c2128-f6d1-471d-9a7c-9854e616e32f,SILVER,94
f04ab961-9263-490c-a005-7306c2650955,BRONZE,46
f062b116-ec44-41df-80c1-af36f8d6b6dd,GOLD,177
f0d5e2a1-3798-46d0-b9cd-c4c12abead26,IRON,12
f0d7e15f-6f6b-4d40-bd66-23a8c3b48bd3,IRON,24
f13ae1ac-cdd1-4565-9f21-a17cb4fad04c,BRONZE,69
f1498af1-030d-4880-80fb-ffa8bc327fa8,IRON,15
f15b6ce8-f7f0-4c8f-b131-d597637d578f,SILVER,75
f1887d93-410d-4a91-9889-184646acc553,SILVER,79
f1c52086-90a0-44b8-8b9d-2adee836df15,GOLD,124
f20a2b0c-a89c-43f9-a360-8456df5354a9,GOLD,184
f216a63c-ae4c-4792-ad10-fb4673d9c05f,SILVER,112
f21afcb6-e9bb-49e6-a71a-ffca4bfd3cf9,GOLD,199
f2338718-8774-43fc-b43a-d0ee3e0a44ea,GOLD,163
f25a63dc-0ca6-453e-9a37-fe58365cf70b,GOLD,192
f2d4167a-4ab3-4125-849b-f70c9fcdce95,BRONZE,49
f2ffc9e2-9b47-48c5-9d24-37af8ecc22bd,IRON,37
f31bc032-2994-485d-87e0-b206c14efa48,BRONZE,54
f33863ae-22b6-4225-b59b-60e79551cd11,GOLD,101
f33c207b-f7c6-4696-ba57-29f09bbefe4b,GOLD,190
f3534d4b-5b09-47f9-b84a-15b6bafaadb7,SILVER,159
f3590a2e-1a52-44aa-a33d-693cd11f5a7a,SILVER,163
f366daf9-073f-4caf-aeb2-dace108627eb,GOLD,96
f36d629e-cdd8-4e33-9b5a-642a9daf57dd,PLATINUM,100
f3757916-2352-437c-b8ac-d0fe04e3be3a,IRON,36
f37bb03c-8735-4966-a886-b276a50135cb,GOLD,198
f3ee257c-c3b5-40b2-8e6b-cc3131e582c5,IRON,29
f41ed40a-30c0-457f-908e-1c604ea73428,GOLD,196
f432f6f2-5fee-427b-9239-4988ce173197,SILVER,80
f436b01c-33f8-45ef-af09-0bcd1100ebe4,SILVER,95
f43df45f-8e1f-4f03-a010-10da100161fc,SILVER,183
f4e90448-f914-42bc-9e52-ecc88433bbc2,GOLD,130
f50e59ad-1de5-41ec-bc71-681496c464ff,SILVER,121
f5216ee0-73e4-489d-aefd-4ded61efc6d2,BRONZE,69
f5398da3-8812-4f3d-becf-25c9ac1ecaff,SILVER,165
f53c7cb1-8e1d-426a-94e7-75220bc98d5e,BRONZE,126
f552468d-e8b1-431c-8b6a-9d0bf4c393db,SILVER,81
f553eb13-b298-4175-a8cd-8a4ca91c327b,BRONZE,132
f56e5dec-5db3-4d76-8c6f-f06699b2cd90,SILVER,149
f589ff51-d826-4895-85a3-c05d566824b1,BRONZE,77
f5a98598-9422-4234-9b81-f186f62785c8,BRONZE,67
f5cff94c-57e9-420f-a1ec-3453c097a971,BRONZE,75
f5d2cc7a-3f32-4490-9435-dfe5dba55015,PLATINUM,187
f5e69f44-13ef-49c0-a7d5-0f43e06aa104,PLATINUM,174
f5eb834e-907b-4836-8b86-d37b40388d4b,SILVER,89
f5f26c6d-ce1b-47eb-b7ec-6f97ac1ddfa6,GOLD,199
f60b8125-efce-4d1e-8460-3ec6f06c0adf,IRON,32
f61b3c06-3c06-4d1a-8d00-3b88fec8eb1f,BRONZE,90
f629e83c-f126-4c4e-9935-8f8774b5902c,GOLD,179
f632c2d9-f8ad-4c4a-a4dc-6a06fc0899c3,BRONZE,110
f63abb9f-00a8-49d1-bc23-7147523328e7,GOLD,98
f64d0d11-dce2-402e-9a46-a838168ee945,PLATINUM,199
f666ad3f-f7ab-4cad-8eb4-7224645e6845,SILVER,177
f69c5754-3e2b-4dfb-8430-7b5d5718435a,SILVER,100
f6b9262a-7196-45eb-8eee-eb18505e945c,GOLD,177
f6bf1218-8410-471d-8e43-bdd4e3819ca4,GOLD,176
f6d10ff0-23f9-4915-98d8-173783dd8661,BRONZE,59
f6ffac36-043b-4985-bf37-9c1f7b9c227e,SILVER,188
f71cf07d-c855-4d07-a2a9-de0a0d32ad11,SILVER,169
f72f1f8f-df8d-41a0-be4d-67119a9cb550,SILVER,99
f736aa59-0150-4095-aff2-78689d1fb67a,BRONZE,58
f74a6a89-c81f-484d-bb7c-defd31a1baf8,SILVER,96
f772ede8-a839-4ce1-a6f9-fcb8693af793,GOLD,108
f80d9f78-4711-446b-9284-d226455eecc1,GOLD,133
f849b339-9c75-4115-9d77-614d946736ec,GOLD,177
f861c30c-0823-4dd5-a4c8-3f74f888321a,GOLD,175
f8698c8e-44a4-4106-84b6-04305eaf54b0,BRONZE,119
f8c63ee0-aaa4-40e6-b15f-6c5276c33493,BRONZE,71
f8dc5055-1802-4056-b420-e807be77082e,SILVER,74
f8e868f5-1108-449e-a182-77dbc46f8489,BRONZE,65
f8f059c5-f46c-4104-acf5-def7aee9c5d4,BRONZE,65
f924828a-0f0f-48a2-b20f-003c20311fac,GOLD,185
f9620a75-6c6f-4d34-91c3-11657dcc1b92,IRON,25
f96957d6-4ea5-4651-b36c-a332676aeced,BRONZE,131
f972273f-98c3-4c3d-8b3a-aa3b6a128626,SILVER,79
f97367bc-73ee-4496-8507-83833d41babc,GOLD,94
f98913ea-e9d7-40b1-9363-a06c57c8ffdb,BRONZE,55
f98bd00f-3e52-46a1-968e-144d9ba62ff4,BRONZE,136
f9aeec77-8f31-470f-8090-012bfa251aaa,SILVER,127
f9c93806-019a-44b0-9a54-0702c791d4df,GOLD,183
fa18cd01-4e55-47ae-a80f-fc4e8fdaae63,IRON,22
fa1e8e86-47d3-492a-916d-445e521fb942,GOLD,182
fa28c29f-88d3-4832-890f-f89731a8e410,SILVER,78
fa6b4284-8fac-4e92-a837-7a33e98da3cc,GOLD,93
fa6cb1ff-b800-4b94-8ed7-5e808106826d,SILVER,158
fa88ffd3-096b-4d41-aae1-ef9c30fe664b,BRONZE,59
fa8ce23e-923b-49d5-9135-4862c7114691,GOLD,223
fa91e37e-2efa-40d7-8613-1e0a51e4fecf,SILVER,176
fa98e7ee-db0f-4367-884f-df2ebfb35244,SILVER,97
faaf4b18-d859-44a1-b4a1-f2c6862b7b41,BRONZE,62
fb055939-c73a-47ab-ac58-8a526428e94b,GOLD,210
fb27a6ad-b54c-4843-b260-7da9d5fd1e97,GOLD,110
fb29a089-2839-4bc0-89fe-236c87e44d12,BRONZE,107
fb2cba35-8e43-4dc2-b774-bb4d894f454a,SILVER,56
fb5d32e4-7a88-4519-b428-85f857529b11,BRONZE,56
fb8af823-9827-4633-b034-8bd897e683fd,BRONZE,132
fb9f7b45-a6dc-4151-844a-f20b953245ea,SILVER,190
fbc7bdb2-9b9b-41af-82ed-8ea3f264710c,BRONZE,47
fbca1aa7-14f6-4093-954e-1a6e87944727,SILVER,76
fbd9768a-01f4-4704-af54-da4fde1c7d50,GOLD,197
fc31762e-b5fd-4e2a-b29f-01fefe47174a,GOLD,198
fc91fa83-2d0a-449d-a78c-bdca74d6ce58,BRONZE,33
fc9552c7-d420-4936-bb9d-ee0517fa5dce,GOLD,94
fc9d52c3-63a4-4226-ba4e-ae06092852aa,IRON,104
fca4ceeb-c024-4e67-a926-7a113d1e500f,GOLD,161
fcba7e41-99e0-47fc-9a10-ead5d6a0e8fd,SILVER,79
fce31ef0-3d37-42d8-8b24-dd272cbfae43,BRONZE,49
fce389d2-b9d3-4e74-a12f-5926b8e57f30,BRONZE,69
fd1d3681-db9c-4eba-b782-84f1440509ac,GOLD,213
fd312092-b755-4eff-9b74-f0d5f7a8ebd9,GOLD,172
fd8a1547-8dea-4616-8b28-e6de0319ab0f,IRON,14
fda3adf9-9a52-401a-b42d-4fae647bf800,SILVER,150
fdc62140-ed06-4093-9957-67fc800d06a8,BRONZE,59
fdd6f5b5-f2e5-4658-b968-a3936ba93788,IRON,14
fdff06f2-d4d6-4e92-8e4e-07b16d3dc162,GOLD,99
fe0bf785-cb22-409c-99d3-af0d93486261,BRONZE,156
fe5c0a63-e7ad-4124-9b33-52f1e84bf7ce,SILVER,186
fe974ef1-019b-4698-8028-3c26910e4bca,SILVER,129
fea32fd5-420b-4e94-ad15-1746429b528f,BRONZE,121
fed1365b-7363-49a7-b24b-f8df9d31a08b,IRON,28
fee203af-2584-42c4-9fa7-83a3de4fa1e0,BRONZE,65
fee4da2c-328e-4978-a040-139ed5498dd3,SILVER,191
ff228998-8f1d-4157-87b7-d7a12c82b1f1,SILVER,242
ff260eb2-8cd3-4a81-9b66-34f85f9a5886,BRONZE,51
ff70d990-4d8e-45b1-99ed-a57b88eba641,GOLD,194
ff793fdc-908b-44f0-8294-7b26f81437ec,SILVER,186
ff7b46eb-5ac4-4df6-9afc-f18cc4697243,GOLD,197
ffa1259a-a0bf-405c-b2e6-945946284f73,PLATINUM,202
ffb461af-f904-4a4a-9c45-0f4253341f70,GOLD,194
ffeda768-665f-4182-8c10-2dc741e8d32c,BRONZE,92
fff24ce1-ca74-4106-b5c5-c5e02cd33d54,BRONZE,52
